Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_42_745.jpg,-15,0,0,2.152631,144.7082,99.56046,359.9826,83.4068,358.9218
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_42_794.jpg,-13.00503,0,0,2.143419,144.7246,99.64484,0.01297116,82.2031,358.8961
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_42_844.jpg,-10.02421,0,0,2.140607,144.7498,99.77003,0.001901114,80.695,358.9133
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_42_894.jpg,-7.022126,0,0,2.134717,144.7673,99.85324,-0.004903769,79.90254,358.9483
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_42_945.jpg,-4.024082,0,0,2.130755,144.7937,99.97781,359.9825,79.11436,359.0269
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_42_994.jpg,-1.027132,0,0,2.12425,144.811,100.0606,359.9644,78.81148,359.091
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_044.jpg,0,0,0,2.119327,144.8359,100.1845,359.9236,78.69011,359.2197
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_094.jpg,0,0,0,2.112281,144.8524,100.2668,359.891,78.6745,359.3095
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_145.jpg,0,0,0,2.107579,144.877,100.3899,359.8371,78.66875,359.4449
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_194.jpg,0,0.1001412,0,2.100733,144.8935,100.4716,359.7991,78.66768,359.5346
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_245.jpg,0.9992228,0.2497159,0,2.100996,144.9178,100.5945,359.752,78.71723,359.6747
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_294.jpg,4.017247,0.4006172,0,2.107353,144.9333,100.677,359.7345,78.86433,359.784
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_345.jpg,6.01364,0.5496444,0,2.116327,144.9546,100.8023,359.7407,79.37325,359.9901
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_394.jpg,8.004439,0.6998477,0,2.135838,144.9675,100.8872,359.7725,79.86996,0.151123
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_445.jpg,11.01179,0.8502153,0,2.152237,144.9836,101.0173,359.8795,80.99313,0.4435414
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_495.jpg,14.01201,1,0,2.181622,144.992,101.106,0.001596927,81.97572,0.6645557
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_545.jpg,15,1,0,2.203093,145.0004,101.2407,0.1746938,83.79051,1.003632
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_594.jpg,15,1,0,2.235429,145.0045,101.3307,0.2398338,85.05658,1.173913
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_644.jpg,15,1,0,2.250903,145.0097,101.4643,0.1992823,86.81711,1.219906
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_702.jpg,15,1,0,2.283562,145.0105,101.5978,0.02788569,88.71599,1.101618
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_744.jpg,14.83918,1,0,2.332779,145.0063,101.6896,359.9579,89.99693,1.072276
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_794.jpg,14.81631,1,0,2.372592,144.9998,101.7836,359.9559,91.23187,1.066079
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_845.jpg,15,1,0,2.397984,144.9853,101.9273,0.02425548,93.16092,1.104785
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_894.jpg,15,1,0,2.43514,144.9733,102.0237,0.05043008,94.47852,1.116332
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_945.jpg,15,1,0,2.461902,144.9515,102.169,0.04411937,96.48755,1.104199
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_43_995.jpg,15,1,0,2.502372,144.9337,102.2664,0.02485035,97.82925,1.101146
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_044.jpg,15,1,0,2.529392,144.9023,102.4139,0.01238234,99.84314,1.113025
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_094.jpg,15,1,0,2.566958,144.8784,102.5131,0.01583385,101.1864,1.119142
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_145.jpg,15,1,0,2.593143,144.838,102.6627,0.0154164,103.2056,1.117848
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_195.jpg,15,1,0,2.632142,144.8077,102.7628,0.01572636,104.5714,1.119271
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_245.jpg,14.99952,1,0,2.658452,144.7575,102.9134,0.01482951,106.5927,1.12118
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_294.jpg,15,1,0,2.696831,144.7208,103.0142,0.01801446,107.9382,1.122392
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_344.jpg,15,1,0,2.721975,144.6608,103.1653,0.01563103,109.9818,1.119623
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_394.jpg,15,1,0,2.759727,144.6173,103.2659,0.01436528,111.367,1.121754
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_445.jpg,15,1,0,2.785317,144.5468,103.4167,0.01690409,113.45,1.122649
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_494.jpg,12.96939,1,0,2.823359,144.4965,103.5169,0.01093575,114.8261,1.122395
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_545.jpg,14.90432,1,0,2.849397,144.4159,103.6669,0.01376443,116.8487,1.121822
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_594.jpg,15,1,0,2.885952,144.3584,103.7662,0.01555197,118.2343,1.129616
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_645.jpg,15,1,0,2.910259,144.2671,103.9141,0.01089938,120.3391,1.138588
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_704.jpg,13.90416,1,0,2.947004,144.1694,104.0606,0.01337773,122.4366,1.14017
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_745.jpg,11.04688,1,0,2.973711,144.1015,104.1582,0.01377321,123.6712,1.115091
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_794.jpg,7.970235,1,0,3.015446,144.0315,104.2557,0.01985645,124.7415,1.081883
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_845.jpg,5.037964,1,0,3.04356,143.9232,104.4028,0.04632982,125.921,1.024918
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_895.jpg,2.031023,1,0,3.084763,143.8492,104.5018,0.08203132,126.4417,0.9807818
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_945.jpg,0,1,0,3.111019,143.7368,104.6528,0.1794516,126.7645,0.8867933
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_44_994.jpg,0,1,0,3.150247,143.6608,104.7549,0.2716265,126.8242,0.8132342
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_035.jpg,0,1,0,3.163323,143.5839,104.8581,0.3797749,126.8411,0.7311901
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_085.jpg,0,1,0,3.202136,143.4672,105.0148,0.5647553,126.8398,0.5918171
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_127.jpg,0,1,0,3.228413,143.3886,105.1205,0.698523,126.83,0.4884898
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_178.jpg,0,1,0,3.268418,143.2693,105.2808,0.9125352,126.8099,0.3240857
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_228.jpg,2.998147,1,0,3.293999,143.1883,105.3883,1.055215,126.9155,0.2233661
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_278.jpg,6.01128,1,0,3.333165,143.0639,105.5491,1.249896,127.4334,0.103667
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_327.jpg,9.105273,1,0,3.358516,142.9786,105.6555,1.347931,128.0632,0.04493371
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_369.jpg,11.44199,1,0,3.383556,142.891,105.7604,1.406381,128.9784,0.01052211
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_411.jpg,13.9895,1,0,3.407408,142.8009,105.8631,1.410227,130.174,0.0130913
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_461.jpg,15,1,0,3.442754,142.6604,106.0126,1.318295,132.3671,0.09480219
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_511.jpg,15,1,0,3.466772,142.5636,106.1095,1.207086,133.9158,0.1868591
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_551.jpg,15,1,0,3.490662,142.4641,106.2042,1.061906,135.4781,0.3091159
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_594.jpg,15,1,0,3.525605,142.3621,106.2965,0.8834759,137.0446,0.4583593
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_640.jpg,15,1,0,3.536933,142.2041,106.4302,0.5628791,139.3805,0.7324035
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_679.jpg,15,1,0,3.569879,142.0958,106.5162,0.3151039,140.927,0.9392996
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_721.jpg,14.80095,1,0,3.579702,141.985,106.5996,0.04494478,142.4438,1.159228
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_761.jpg,15,1,0,3.610813,141.8715,106.6822,359.8329,143.8336,1.322655
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_803.jpg,14.97109,1,0,3.622105,141.7553,106.7652,359.7414,145.0958,1.390212
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_844.jpg,13.46662,1,0,3.626551,141.6363,106.8476,359.7477,146.32,1.367823
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_894.jpg,10.46262,1,0,3.652809,141.5138,106.929,359.8577,147.4872,1.277121
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_945.jpg,7.462542,1,0,3.693091,141.3236,107.0476,0.06836189,149.1427,1.102979
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_45_996.jpg,4.424024,1,0,3.731037,141.1945,107.1236,0.1341002,150.0587,0.9923853
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_044.jpg,1.408326,1,0,3.757301,140.9973,107.2356,0.2276799,150.8795,0.8668218
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_094.jpg,0,1,0,3.795276,140.8638,107.3102,0.3080639,151.1155,0.7934813
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_145.jpg,0,1,0,3.819985,140.6611,107.4226,0.4580523,151.2426,0.6843508
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_195.jpg,0,1,0,3.856708,140.5247,107.4982,0.5665399,151.2625,0.6005911
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_244.jpg,0,1,0,3.882001,140.318,107.6124,0.7499796,151.2657,0.4706142
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_295.jpg,0,1,0,3.919165,140.1791,107.6892,0.8783301,151.2531,0.3753371
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_345.jpg,0,1,0,3.943243,139.9689,107.8055,1.078629,151.2256,0.2248921
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_394.jpg,-1.970546,1,0,3.980583,139.8277,107.8838,1.216715,151.1872,0.1207151
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_444.jpg,-3.968974,1,0,4.005038,139.6151,108.0032,1.419017,150.8831,359.9872
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_494.jpg,-1.948564,1,0,4.039383,139.4731,108.0822,1.479614,150.592,-0.005358683
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_544.jpg,0,1,0,4.072351,139.2604,108.2017,1.454531,150.2693,-0.002249618
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_594.jpg,0,1,0,4.110105,139.1178,108.2825,1.433972,150.184,-0.00296016
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_644.jpg,0,1,0,4.134602,138.9024,108.4054,1.420229,150.1372,-0.00379715
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_708.jpg,0,1,0,4.171238,138.685,108.5298,1.424692,150.1255,-0.003820377
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_762.jpg,0,1,0,4.207765,138.4655,108.6557,1.44429,150.1224,-0.003570495
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_811.jpg,0,1,0,4.232067,138.3181,108.7403,1.464195,150.1203,-0.003367902
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_861.jpg,0,1,0,4.268704,138.0959,108.8683,1.472607,150.1139,-0.002818597
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_911.jpg,0,1,0,4.293231,137.9468,108.9543,1.476466,150.109,-0.002672985
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_46_961.jpg,0,1,0,4.330421,137.7217,109.0844,1.478158,150.099,-0.002784015
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_011.jpg,0,1,0,4.354802,137.5706,109.1718,1.478324,150.0912,-0.002585073
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_061.jpg,0,1,0,4.391096,137.3425,109.304,1.480941,150.0756,-0.002242705
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_112.jpg,0,1,0,4.415337,137.1894,109.3929,1.485454,150.0634,-0.00156971
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_162.jpg,0,1,0,4.451455,136.9582,109.5272,1.490471,150.0405,-0.001413527
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_211.jpg,0,1,0,4.474925,136.8032,109.6175,1.4925,150.0239,-0.001515642
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_262.jpg,0,1,0,4.511535,136.5691,109.7539,1.495649,149.9926,-0.001351077
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_311.jpg,0,1,0,4.535458,136.4121,109.8455,1.493973,149.9663,-0.001235297
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_361.jpg,0,1,0,4.571261,136.1751,109.9839,1.494926,149.9291,-0.001333408
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_412.jpg,0,1,0,4.594798,136.016,110.0769,1.501461,149.9062,-0.001367735
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_461.jpg,0,1,0,4.630898,135.7762,110.2173,1.492147,149.8703,-0.001362177
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_512.jpg,0,1,0,4.654399,135.6153,110.3116,1.489693,149.847,-0.001358973
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_561.jpg,-0.02157088,1,0,4.689405,135.3726,110.4544,1.494824,149.758,-0.001022635
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_611.jpg,0,1,0,4.71266,135.2097,110.5504,1.503388,149.7142,-0.001160998
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_661.jpg,-3.022216,1,0,4.747942,134.9645,110.6957,1.50257,149.5485,-0.0009330686
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_711.jpg,-5.998347,1,0,4.771667,134.8008,110.7943,1.491813,149.2666,0.0003838479
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_761.jpg,-9.019074,1,0,4.805101,134.5555,110.9455,1.479758,148.4799,0.0006404905
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_811.jpg,-11.99755,1,0,4.826767,134.3925,111.0493,1.467366,147.7073,359.9817
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_861.jpg,-14.02359,1,0,4.85699,134.1511,111.2101,1.383432,146.0901,359.8877
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_911.jpg,-11.00028,1,0,4.878759,133.9922,111.3204,1.267995,144.8837,359.8021
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_47_961.jpg,-11.02111,1,0,4.912535,133.7567,111.4909,1.043597,143.2186,359.6227
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_012.jpg,-13.00806,1,0,4.933328,133.6022,111.6083,0.8531669,142.0729,359.4661
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_061.jpg,-15,1,0,4.96089,133.3755,111.7907,0.4914873,140.1344,359.1755
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_112.jpg,-15,1,0,4.977883,133.2279,111.9163,0.202549,138.7482,358.9494
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_161.jpg,-15,1,0,5.001688,133.0099,112.1108,359.7966,136.77,358.6395
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_211.jpg,-15,1,0,5.001754,132.8645,112.2443,359.6759,135.6274,358.533
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_261.jpg,-15,1,0,5.000285,132.6481,112.4509,359.6712,133.9758,358.4903
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_311.jpg,-15,1,0,5.000401,132.5052,112.5932,359.7953,132.8676,358.5576
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_361.jpg,-12.98486,1,0,5.001422,132.295,112.8143,0.06690593,130.9878,358.7471
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_411.jpg,-9.976705,1,0,5.005386,132.1604,112.9642,0.158904,129.619,358.8915
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_461.jpg,-6.961073,1,0,5.017741,131.9674,113.1945,0.1736229,127.7452,359.0065
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_511.jpg,-4.875198,1,0,5.011288,131.8439,113.3516,0.1553282,126.8279,358.9956
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_561.jpg,-1.902231,1,0,5.011382,131.6632,113.5902,0.0970267,125.9221,358.941
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_611.jpg,0,1,0,5.011588,131.5443,113.7503,0.04221943,125.5919,358.9176
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_661.jpg,0,1,0,5.01209,131.3671,113.9918,359.9785,125.3724,358.9272
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_711.jpg,0,1,0,5.012352,131.2495,114.1545,-0.003137325,125.314,358.9437
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_761.jpg,1.970443,1,0,5.012434,131.0733,114.3994,0.05301025,125.3305,358.9935
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_811.jpg,4.972952,1,0,5.011117,130.955,114.5625,0.1079713,125.5006,359.0625
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_862.jpg,6.990848,1,0,5.017204,130.7752,114.8066,0.2396007,126.0697,359.2271
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_911.jpg,9.046274,1,0,5.015563,130.653,114.9681,0.3541293,126.6846,359.3951
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_48_961.jpg,12.02829,1,0,5.005677,130.4648,115.2073,0.5538346,127.9679,359.7548
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_49_010.jpg,14.04008,1,0,5.009567,130.3358,115.364,0.700295,129.059,0.07364804
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_49_061.jpg,14.05828,1,0,5.010247,130.1388,115.5943,0.8580979,130.863,0.5713899
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_49_110.jpg,13.98483,1,0,5.007362,130.0061,115.7445,0.8820707,132.1853,0.8700726
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_49_151.jpg,14.37145,1,0,5.007473,129.8722,115.8914,0.8250528,133.5539,1.139495
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_49_193.jpg,13.37753,1,0,5.005064,129.7367,116.0347,0.6890789,134.956,1.390776
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_49_238.jpg,11.38162,1,0,5.003897,129.5322,116.2448,0.3402871,136.6612,1.611439
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_49_286.jpg,8.343922,1,0,5.003271,129.3948,116.3818,0.01485822,137.5114,1.65386
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_49_327.jpg,5.378891,1,0,5.003369,129.255,116.5191,359.7924,138.1138,1.578346
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_49_377.jpg,2.356573,1,0,5.002713,129.0395,116.7275,359.733,138.7278,1.209121
C:\Users\wang\Documents\GitHub\RoboND-Rover-Project\record_dataset\IMG\robocam_2017_05_28_13_52_49_427.jpg,0,1,0,5.003997,128.8909,116.8659,359.8495,139.1272,0.9415454
